month,country,vibe_category,avg_popularity
2024-03-01,LU,Mellow Acoustic,81.84482758620689
2024-03-01,LU,Rap / Trap Vibes,39.0
2024-03-01,LV,Alternative / Experimental,59.274193548387096
2024-03-01,LV,Dance / EDM,74.85276073619632
2024-03-01,LV,Emo / Sad Chill,82.17575757575757
2024-03-01,LV,High-Energy Pop,78.99476439790575
2024-03-01,LV,Mellow Acoustic,78.50819672131148
2024-03-01,LV,Rap / Trap Vibes,25.5
2024-03-01,MA,Alternative / Experimental,14.0
2024-03-01,MA,Dance / EDM,91.075
2024-03-01,MA,Emo / Sad Chill,57.46666666666667
2024-03-01,MA,Rap / Trap Vibes,0.0
2024-03-01,MX,Dance / EDM,78.42553191489361
2024-03-01,MX,High-Energy Pop,85.32907348242811
2024-03-01,MY,Alternative / Experimental,78.77358490566037
2024-03-01,MY,Dance / EDM,87.63720930232559
2024-03-01,MY,Emo / Sad Chill,74.47945205479452
2024-03-01,MY,High-Energy Pop,78.47058823529412
2024-03-01,MY,Mellow Acoustic,80.97955010224949
2024-03-01,NG,Alternative / Experimental,54.4375
2024-03-01,NG,Dance / EDM,85.68181818181819
2024-03-01,NG,Emo / Sad Chill,56.75
2024-03-01,NG,High-Energy Pop,68.67213114754098
2024-03-01,NG,Rap / Trap Vibes,7.5
2024-03-01,NI,Alternative / Experimental,83.67857142857143
2024-03-01,NI,Dance / EDM,69.33333333333333
2024-03-01,NI,Emo / Sad Chill,68.0
2024-03-01,NI,High-Energy Pop,85.9941089837997
2024-03-01,NI,Mellow Acoustic,65.33333333333333
2024-03-01,NI,Rap / Trap Vibes,77.46
2024-03-01,NL,Alternative / Experimental,68.34482758620689
2024-03-01,NL,Dance / EDM,70.45637583892618
2024-03-01,NL,Emo / Sad Chill,43.62068965517241
2024-03-01,NL,High-Energy Pop,80.00721153846153
2024-03-01,NL,Mellow Acoustic,36.857142857142854
2024-03-01,NL,Rap / Trap Vibes,22.0
2024-03-01,NO,Alternative / Experimental,59.85
2024-03-01,NO,Dance / EDM,83.34146341463415
2024-03-01,NO,Emo / Sad Chill,66.54
2024-03-01,NO,High-Energy Pop,78.81632653061224
2024-03-01,NZ,Alternative / Experimental,75.03225806451613
2024-03-01,NZ,Dance / EDM,91.42372881355932
2024-03-01,NZ,Emo / Sad Chill,66.3076923076923
2024-03-01,NZ,High-Energy Pop,73.0
2024-03-01,NZ,Mellow Acoustic,82.66666666666667
2024-03-01,PA,Alternative / Experimental,77.44964028776978
2024-03-01,PA,Dance / EDM,64.97142857142858
2024-03-01,PA,Emo / Sad Chill,61.0
2024-03-01,PA,High-Energy Pop,57.375
2024-03-01,PA,Rap / Trap Vibes,77.3913043478261
2024-03-01,PE,Alternative / Experimental,81.25568181818181
2024-03-01,PE,Dance / EDM,76.15555555555555
2024-03-01,PH,Alternative / Experimental,85.33333333333333
2024-03-01,PH,Dance / EDM,82.74827586206897
2024-03-01,PH,Emo / Sad Chill,83.66666666666667
2024-03-01,PH,High-Energy Pop,78.94444444444444
2024-03-01,PH,Mellow Acoustic,87.57798165137615
2024-03-01,PK,Alternative / Experimental,0.0
2024-03-01,PK,Dance / EDM,79.55555555555556
2024-03-01,PK,Emo / Sad Chill,69.29166666666667
2024-03-01,PK,High-Energy Pop,74.92937853107344
2024-03-01,PK,Mellow Acoustic,44.5
2024-03-01,PL,Alternative / Experimental,68.72222222222223
2024-03-01,PL,Dance / EDM,74.57894736842105
2024-03-01,PL,Emo / Sad Chill,69.62928348909658
2024-03-01,PL,High-Energy Pop,78.66467065868264
2024-03-01,PL,Mellow Acoustic,67.65625
2024-03-01,PL,Rap / Trap Vibes,69.50755287009063
2024-03-01,PT,Alternative / Experimental,65.63157894736842
2024-03-01,PT,Dance / EDM,87.23076923076923
2024-03-01,PT,Emo / Sad Chill,61.64792899408284
2024-03-01,PT,High-Energy Pop,73.70967741935483
2024-03-01,PT,Mellow Acoustic,80.34285714285714
2024-03-01,PT,Rap / Trap Vibes,70.82758620689656
2024-03-01,PY,Alternative / Experimental,80.47083333333333
2024-03-01,RO,Alternative / Experimental,34.0
2024-03-01,RO,Dance / EDM,72.24761904761905
2024-03-01,RO,Emo / Sad Chill,78.84615384615384
2024-03-01,RO,High-Energy Pop,57.75675675675676
2024-03-01,RO,Mellow Acoustic,82.60606060606061
2024-03-01,RO,Rap / Trap Vibes,37.833333333333336
2024-03-01,SA,Alternative / Experimental,78.92418772563177
2024-03-01,SA,Dance / EDM,90.98387096774194
2024-03-01,SA,Emo / Sad Chill,82.20253164556962
2024-03-01,SA,High-Energy Pop,62.77777777777778
2024-03-01,SA,Mellow Acoustic,16.666666666666668
2024-03-01,SA,Rap / Trap Vibes,0.0
2024-03-01,SE,Alternative / Experimental,62.92857142857143
2024-03-01,SE,Dance / EDM,86.84615384615384
2024-03-01,SE,Emo / Sad Chill,59.857142857142854
2024-03-01,SE,High-Energy Pop,80.8476821192053
2024-03-01,SE,Mellow Acoustic,60.207317073170735
2024-03-01,SG,Alternative / Experimental,80.32631578947368
2024-03-01,SG,Dance / EDM,86.99691358024691
2024-03-01,SG,Emo / Sad Chill,86.61904761904762
2024-03-01,SG,High-Energy Pop,84.04761904761905
2024-03-01,SG,Mellow Acoustic,84.82911392405063
2024-03-01,SK,Alternative / Experimental,51.29716981132076
2024-03-01,SK,Dance / EDM,56.995850622406635
2024-03-01,SK,Emo / Sad Chill,78.21551724137932
2024-03-01,SK,High-Energy Pop,69.96629213483146
2024-03-01,SK,Mellow Acoustic,81.29230769230769
2024-03-01,SK,Rap / Trap Vibes,39.54716981132076
2024-03-01,SV,Alternative / Experimental,80.85046728971963
2024-03-01,SV,Emo / Sad Chill,53.0
2024-03-01,SV,High-Energy Pop,86.14285714285714
2024-03-01,SV,Rap / Trap Vibes,72.3529411764706
2024-03-01,TH,Alternative / Experimental,66.0759219088937
2024-03-01,TH,Dance / EDM,90.0111111111111
2024-03-01,TH,Emo / Sad Chill,57.323232323232325
2024-03-01,TH,High-Energy Pop,67.74193548387096
2024-03-01,TH,Mellow Acoustic,85.17391304347827
2024-03-01,TR,Alternative / Experimental,74.60956175298804
2024-03-01,TR,Emo / Sad Chill,73.13333333333334
2024-03-01,TR,High-Energy Pop,65.43478260869566
2024-03-01,TR,Mellow Acoustic,72.07608695652173
2024-03-01,TW,Alternative / Experimental,75.66145833333333
2024-03-01,TW,Dance / EDM,86.06962025316456
2024-03-01,TW,Emo / Sad Chill,58.6551724137931
2024-03-01,TW,High-Energy Pop,81.5
2024-03-01,TW,Mellow Acoustic,67.39473684210526
2024-03-01,UA,Alternative / Experimental,79.98529411764706
2024-03-01,UA,Dance / EDM,65.60122699386503
2024-03-01,UA,Emo / Sad Chill,61.0
2024-03-01,UA,High-Energy Pop,54.17142857142857
2024-03-01,US,Alternative / Experimental,80.56976744186046
2024-03-01,US,Dance / EDM,85.83141762452107
2024-03-01,US,Emo / Sad Chill,75.94594594594595
2024-03-01,US,High-Energy Pop,80.65
2024-03-01,US,Mellow Acoustic,52.04081632653061
2024-03-01,US,Rap / Trap Vibes,68.58333333333333
2024-03-01,UY,Alternative / Experimental,75.5886075949367
2024-03-01,UY,Emo / Sad Chill,76.20588235294117
2024-03-01,UY,High-Energy Pop,74.5
2024-03-01,VE,Alternative / Experimental,76.94267515923566
2024-03-01,VE,Dance / EDM,70.36619718309859
2024-03-01,VE,Emo / Sad Chill,36.4
2024-03-01,VE,High-Energy Pop,52.513513513513516
2024-03-01,VE,Mellow Acoustic,28.0
2024-03-01,VE,Rap / Trap Vibes,76.09375
2024-03-01,VN,Alternative / Experimental,63.28695652173913
2024-03-01,VN,Dance / EDM,89.07865168539325
2024-03-01,VN,Emo / Sad Chill,60.46153846153846
2024-03-01,VN,Mellow Acoustic,68.18891687657431
2024-03-01,ZA,Alternative / Experimental,57.31697341513292
2024-03-01,ZA,Dance / EDM,88.97321428571429
2024-03-01,ZA,Emo / Sad Chill,65.01156069364161
2024-03-01,ZA,High-Energy Pop,78.24468085106383
2024-03-01,ZA,Mellow Acoustic,48.166666666666664
2024-03-01,ZA,Rap / Trap Vibes,69.94339622641509
2024-04-01,AE,Alternative / Experimental,67.55223880597015
2024-04-01,AE,Dance / EDM,83.30030959752322
2024-04-01,AE,Emo / Sad Chill,89.52886405959032
2024-04-01,AE,High-Energy Pop,96.4972972972973
2024-04-01,AE,Mellow Acoustic,75.25
2024-04-01,AE,Rap / Trap Vibes,67.5
2024-04-01,AR,Alternative / Experimental,54.205882352941174
2024-04-01,AR,Dance / EDM,82.6
2024-04-01,AR,Emo / Sad Chill,70.4090909090909
2024-04-01,AR,High-Energy Pop,83.07142857142857
2024-04-01,AR,Mellow Acoustic,64.20547945205479
2024-04-01,AR,Rap / Trap Vibes,54.333333333333336
2024-04-01,AT,Alternative / Experimental,78.2073732718894
2024-04-01,AT,Dance / EDM,77.87394957983193
2024-04-01,AT,Emo / Sad Chill,87.69183673469388
2024-04-01,AT,High-Energy Pop,92.87878787878788
2024-04-01,AT,Mellow Acoustic,34.857142857142854
2024-04-01,AT,Rap / Trap Vibes,50.5
2024-04-01,AU,Alternative / Experimental,84.41509433962264
2024-04-01,AU,Dance / EDM,89.82954545454545
2024-04-01,AU,Emo / Sad Chill,87.28683181225554
2024-04-01,AU,High-Energy Pop,95.825
2024-04-01,AU,Mellow Acoustic,72.6
2024-04-01,BE,Alternative / Experimental,86.39090909090909
2024-04-01,BE,Dance / EDM,85.90140845070422
2024-04-01,BE,Emo / Sad Chill,88.04036697247706
2024-04-01,BE,High-Energy Pop,85.85309278350516
2024-04-01,BE,Mellow Acoustic,59.10526315789474
2024-04-01,BG,Alternative / Experimental,39.25
2024-04-01,BG,Dance / EDM,89.375
2024-04-01,BG,Emo / Sad Chill,76.52941176470588
2024-04-01,BG,High-Energy Pop,68.52617079889806
2024-04-01,BG,Mellow Acoustic,0.0
2024-04-01,BG,Rap / Trap Vibes,41.411764705882355
2024-04-01,BO,Dance / EDM,83.2967032967033
2024-04-01,BO,Emo / Sad Chill,65.91666666666667
2024-04-01,BO,High-Energy Pop,82.03952569169961
2024-04-01,BO,Mellow Acoustic,77.07142857142857
2024-04-01,BR,Alternative / Experimental,66.92380952380952
2024-04-01,BR,Dance / EDM,64.08108108108108
2024-04-01,BR,Emo / Sad Chill,73.15
2024-04-01,BR,High-Energy Pop,72.66371681415929
2024-04-01,BR,Mellow Acoustic,71.6025641025641
2024-04-01,BY,Alternative / Experimental,60.285714285714285
2024-04-01,BY,Classic / Evergreen,62.888888888888886
2024-04-01,BY,Dance / EDM,63.15277777777778
2024-04-01,BY,Emo / Sad Chill,58.06
2024-04-01,BY,High-Energy Pop,59.576470588235296
2024-04-01,CA,Alternative / Experimental,83.24
2024-04-01,CA,Dance / EDM,88.73333333333333
2024-04-01,CA,Emo / Sad Chill,86.84005376344086
2024-04-01,CA,High-Energy Pop,94.9095238095238
2024-04-01,CA,Mellow Acoustic,70.4421052631579
2024-04-01,CA,Rap / Trap Vibes,53.125
2024-04-01,CH,Alternative / Experimental,80.39644970414201
2024-04-01,CH,Dance / EDM,81.86577181208054
2024-04-01,CH,Emo / Sad Chill,87.9979633401222
2024-04-01,CH,High-Energy Pop,93.91025641025641
2024-04-01,CH,Mellow Acoustic,0.0
2024-04-01,CH,Rap / Trap Vibes,45.857142857142854
2024-04-01,CL,Alternative / Experimental,74.93893129770993
2024-04-01,CL,Dance / EDM,77.08333333333333
2024-04-01,CL,Emo / Sad Chill,66.1951219512195
2024-04-01,CL,High-Energy Pop,78.76645435244161
2024-04-01,CL,Mellow Acoustic,77.38461538461539
2024-04-01,CO,Dance / EDM,84.16666666666667
2024-04-01,CO,Emo / Sad Chill,69.0
2024-04-01,CO,High-Energy Pop,81.98684210526316
2024-04-01,CR,Alternative / Experimental,64.33333333333333
2024-04-01,CR,Dance / EDM,83.65151515151516
2024-04-01,CR,Emo / Sad Chill,75.5
2024-04-01,CR,High-Energy Pop,86.34520547945205
2024-04-01,CR,Mellow Acoustic,59.94444444444444
2024-04-01,CZ,Alternative / Experimental,51.8
2024-04-01,CZ,Dance / EDM,83.43396226415095
2024-04-01,CZ,Emo / Sad Chill,85.67117117117117
2024-04-01,CZ,High-Energy Pop,94.3854748603352
2024-04-01,CZ,Mellow Acoustic,0.0
2024-04-01,DE,Alternative / Experimental,73.93013100436681
2024-04-01,DE,Dance / EDM,76.03644646924829
2024-04-01,DE,Emo / Sad Chill,86.61111111111111
2024-04-01,DE,High-Energy Pop,92.45132743362832
2024-04-01,DE,Mellow Acoustic,37.69230769230769
2024-04-01,DE,Rap / Trap Vibes,53.72727272727273
2024-04-01,DK,Alternative / Experimental,61.095
2024-04-01,DK,Dance / EDM,85.52136752136752
2024-04-01,DK,Emo / Sad Chill,87.41290322580645
2024-04-01,DK,High-Energy Pop,87.66265060240964
2024-04-01,DK,Mellow Acoustic,0.0
2024-04-01,DK,Rap / Trap Vibes,46.0
2024-04-01,DO,Alternative / Experimental,34.5
2024-04-01,DO,Dance / EDM,57.072463768115945
2024-04-01,DO,Emo / Sad Chill,17.75
2024-04-01,DO,High-Energy Pop,76.68888888888888
2024-04-01,DO,Rap / Trap Vibes,2.0
2024-04-01,EC,Dance / EDM,82.0657894736842
2024-04-01,EC,Emo / Sad Chill,74.7
2024-04-01,EC,High-Energy Pop,82.36220472440945
2024-04-01,EC,Mellow Acoustic,63.0
2024-04-01,EC,Rap / Trap Vibes,0.0
2024-04-01,EE,Alternative / Experimental,52.17391304347826
2024-04-01,EE,Dance / EDM,75.63302752293578
2024-04-01,EE,Emo / Sad Chill,86.25748502994011
2024-04-01,EE,High-Energy Pop,89.33858267716535
2024-04-01,EE,Mellow Acoustic,36.111111111111114
2024-04-01,EG,Alternative / Experimental,51.75609756097561
2024-04-01,EG,Dance / EDM,90.5
2024-04-01,EG,Emo / Sad Chill,0.0
2024-04-01,EG,High-Energy Pop,55.00380228136882
2024-04-01,ES,Alternative / Experimental,71.375
2024-04-01,ES,Dance / EDM,77.5909090909091
2024-04-01,ES,Emo / Sad Chill,78.0
2024-04-01,ES,High-Energy Pop,82.58928571428571
2024-04-01,ES,Mellow Acoustic,70.96
2024-04-01,ES,Rap / Trap Vibes,23.333333333333332
2024-04-01,FI,Alternative / Experimental,56.825688073394495
2024-04-01,FI,Dance / EDM,59.92057761732852
2024-04-01,FI,Emo / Sad Chill,64.84
2024-04-01,FI,High-Energy Pop,79.6412213740458
2024-04-01,FI,Mellow Acoustic,54.26190476190476
2024-04-01,FI,Rap / Trap Vibes,33.0
2024-04-01,FR,Alternative / Experimental,68.44660194174757
2024-04-01,FR,Dance / EDM,80.3529411764706
2024-04-01,FR,Emo / Sad Chill,87.74366197183099
2024-04-01,FR,High-Energy Pop,83.65963060686016
2024-04-01,GB,Alternative / Experimental,83.83650190114068
2024-04-01,GB,Dance / EDM,89.84931506849315
2024-04-01,GB,Emo / Sad Chill,86.19430485762145
2024-04-01,GB,High-Energy Pop,95.69897959183673
2024-04-01,GB,Mellow Acoustic,69.27906976744185
2024-04-01,GB,Rap / Trap Vibes,72.0
2024-04-01,GR,Alternative / Experimental,55.666666666666664
2024-04-01,GR,Dance / EDM,66.93548387096774
2024-04-01,GR,Emo / Sad Chill,52.65
2024-04-01,GR,High-Energy Pop,69.76510067114094
2024-04-01,GR,Mellow Acoustic,39.2
2024-04-01,GR,Rap / Trap Vibes,55.4375
2024-04-01,GT,Dance / EDM,81.60759493670886
2024-04-01,GT,Emo / Sad Chill,60.05555555555556
2024-04-01,GT,High-Energy Pop,81.14220183486239
2024-04-01,HK,Alternative / Experimental,66.15384615384616
2024-04-01,HK,Dance / EDM,84.91304347826087
2024-04-01,HK,Emo / Sad Chill,84.19565217391305
2024-04-01,HK,High-Energy Pop,88.64963503649635
2024-04-01,HK,Mellow Acoustic,63.733021077283375
2024-04-01,HN,Alternative / Experimental,0.0
2024-04-01,HN,Dance / EDM,83.54098360655738
2024-04-01,HN,Emo / Sad Chill,63.588235294117645
2024-04-01,HN,High-Energy Pop,83.7829181494662
2024-04-01,HN,Mellow Acoustic,0.0
2024-04-01,HN,Rap / Trap Vibes,41.7
2024-04-01,HU,Alternative / Experimental,55.26712328767123
2024-04-01,HU,Dance / EDM,88.11340206185567
2024-04-01,HU,Emo / Sad Chill,80.56825396825397
2024-04-01,HU,High-Energy Pop,91.04166666666667
2024-04-01,HU,Mellow Acoustic,0.0
2024-04-01,HU,Rap / Trap Vibes,50.23076923076923
2024-04-01,ID,Dance / EDM,85.37662337662337
2024-04-01,ID,Emo / Sad Chill,88.46875
2024-04-01,ID,High-Energy Pop,96.33333333333333
2024-04-01,ID,Mellow Acoustic,78.28112449799197
2024-04-01,IE,Alternative / Experimental,85.1734693877551
2024-04-01,IE,Dance / EDM,89.38582677165354
2024-04-01,IE,Emo / Sad Chill,87.22708618331053
2024-04-01,IE,High-Energy Pop,90.27685950413223
2024-04-01,IE,Mellow Acoustic,66.61904761904762
2024-04-01,IL,Alternative / Experimental,59.57575757575758
2024-04-01,IL,Dance / EDM,87.08536585365853
2024-04-01,IL,Emo / Sad Chill,83.53411764705882
2024-04-01,IL,High-Energy Pop,77.19723183391004
2024-04-01,IL,Mellow Acoustic,57.457729468599034
2024-04-01,IN,Alternative / Experimental,63.69230769230769
2024-04-01,IN,Dance / EDM,73.50235849056604
2024-04-01,IN,High-Energy Pop,97.58695652173913
2024-04-01,IN,Mellow Acoustic,71.0
2024-04-01,IS,Alternative / Experimental,38.5
2024-04-01,IS,Dance / EDM,68.15259740259741
2024-04-01,IS,Emo / Sad Chill,86.38226299694189
2024-04-01,IS,High-Energy Pop,96.35678391959799
2024-04-01,IS,Mellow Acoustic,35.7
2024-04-01,IS,Rap / Trap Vibes,0.0
2024-04-01,IT,Alternative / Experimental,56.35294117647059
2024-04-01,IT,Dance / EDM,68.4074074074074
2024-04-01,IT,Emo / Sad Chill,81.1497975708502
2024-04-01,IT,High-Energy Pop,80.55913978494624
2024-04-01,IT,Rap / Trap Vibes,51.44444444444444
2024-04-01,JP,Alternative / Experimental,70.88118811881188
2024-04-01,JP,Dance / EDM,75.37771739130434
2024-04-01,KR,Alternative / Experimental,36.0
2024-04-01,KR,Dance / EDM,87.76168224299066
2024-04-01,KR,Emo / Sad Chill,79.7752808988764
2024-04-01,KR,High-Energy Pop,81.41737288135593
2024-04-01,KR,Mellow Acoustic,0.0
2024-04-01,KZ,Alternative / Experimental,39.0
2024-04-01,KZ,Dance / EDM,89.17931034482758
2024-04-01,KZ,Emo / Sad Chill,34.0
2024-04-01,KZ,High-Energy Pop,97.52597402597402
2024-04-01,LT,Alternative / Experimental,61.57142857142857
2024-04-01,LT,Dance / EDM,90.09638554216868
2024-04-01,LT,Emo / Sad Chill,86.012
2024-04-01,LT,High-Energy Pop,97.35185185185185
2024-04-01,LT,Mellow Acoustic,8.4
2024-04-01,LU,Alternative / Experimental,75.66467065868264
2024-04-01,LU,Dance / EDM,85.75961538461539
2024-04-01,LU,Emo / Sad Chill,87.85714285714286
2024-04-01,LU,High-Energy Pop,84.51841359773371
2024-04-01,LU,Mellow Acoustic,10.125
2024-04-01,LV,Alternative / Experimental,62.69230769230769
2024-04-01,LV,Dance / EDM,90.13366336633663
2024-04-01,LV,Emo / Sad Chill,86.13448275862069
2024-04-01,LV,High-Energy Pop,95.9748743718593
2024-04-01,LV,Mellow Acoustic,0.0
2024-04-01,MA,Alternative / Experimental,49.875
2024-04-01,MA,Dance / EDM,69.45859872611464
2024-04-01,MA,Emo / Sad Chill,54.2952380952381
2024-04-01,MA,High-Energy Pop,97.5
2024-04-01,MX,Alternative / Experimental,0.0
2024-04-01,MX,Dance / EDM,81.46551724137932
2024-04-01,MX,Emo / Sad Chill,76.13432835820896
2024-04-01,MX,High-Energy Pop,77.5567867036011
2024-04-01,MX,Mellow Acoustic,0.0
2024-04-01,MX,Rap / Trap Vibes,0.0
2024-04-01,MY,Alternative / Experimental,71.21428571428571
2024-04-01,MY,Dance / EDM,87.11857707509881
2024-04-01,MY,Emo / Sad Chill,84.99180327868852
2024-04-01,MY,High-Energy Pop,90.703125
2024-04-01,MY,Mellow Acoustic,60.89655172413793
2024-04-01,NG,Alternative / Experimental,65.03717472118959
2024-04-01,NG,Dance / EDM,85.75
2024-04-01,NG,Emo / Sad Chill,54.0
2024-04-01,NG,High-Energy Pop,63.25252525252525
2024-04-01,NG,Mellow Acoustic,27.0
2024-04-01,NG,Rap / Trap Vibes,59.0
2024-04-01,NI,Alternative / Experimental,0.0
2024-04-01,NI,Dance / EDM,77.27173913043478
2024-04-01,NI,Emo / Sad Chill,57.857142857142854
2024-04-01,NI,High-Energy Pop,82.316
2024-04-01,NI,Mellow Acoustic,0.0
2024-04-01,NL,Alternative / Experimental,85.88541666666667
2024-04-01,NL,Dance / EDM,71.22282608695652
2024-04-01,NL,Emo / Sad Chill,86.3941798941799
2024-04-01,NL,High-Energy Pop,83.54265402843602
2024-04-01,NL,Mellow Acoustic,61.82142857142857
2024-04-01,NO,Alternative / Experimental,81.35593220338983
2024-04-01,NO,Dance / EDM,88.70093457943925
2024-04-01,NO,Emo / Sad Chill,83.11174242424242
2024-04-01,NO,High-Energy Pop,89.87763713080169
2024-04-01,NO,Mellow Acoustic,0.0
2024-04-01,NZ,Alternative / Experimental,84.16753926701571
2024-04-01,NZ,Dance / EDM,87.53389830508475
2024-04-01,NZ,Emo / Sad Chill,87.55345911949685
2024-04-01,NZ,High-Energy Pop,94.63181818181818
2024-04-01,NZ,Mellow Acoustic,65.78333333333333
2024-04-01,NZ,Rap / Trap Vibes,72.0
2024-04-01,PA,Alternative / Experimental,0.0
2024-04-01,PA,Dance / EDM,84.25
2024-04-01,PA,Emo / Sad Chill,75.35714285714286
2024-04-01,PA,High-Energy Pop,86.41025641025641
2024-04-01,PA,Mellow Acoustic,54.5
2024-04-01,PE,Alternative / Experimental,65.0780487804878
2024-04-01,PE,Dance / EDM,83.75
2024-04-01,PE,Emo / Sad Chill,74.12121212121212
2024-04-01,PE,High-Energy Pop,85.73563218390805
2024-04-01,PE,Mellow Acoustic,77.5
2024-04-01,PH,Alternative / Experimental,78.43333333333334
2024-04-01,PH,Dance / EDM,89.6140350877193
2024-04-01,PH,Emo / Sad Chill,85.47333333333333
2024-04-01,PH,High-Energy Pop,88.94805194805195
2024-04-01,PH,Mellow Acoustic,70.59717314487632
2024-04-01,PK,Alternative / Experimental,57.876344086021504
2024-04-01,PK,Dance / EDM,75.8471615720524
2024-04-01,PK,Emo / Sad Chill,63.023809523809526
2024-04-01,PK,High-Energy Pop,97.86619718309859
2024-04-01,PK,Mellow Acoustic,56.378787878787875
2024-04-01,PL,Alternative / Experimental,58.3125
2024-04-01,PL,Dance / EDM,68.55851063829788
2024-04-01,PL,Emo / Sad Chill,85.69364161849711
2024-04-01,PL,High-Energy Pop,97.76923076923077
2024-04-01,PL,Rap / Trap Vibes,31.0
2024-04-01,PT,Alternative / Experimental,71.05147058823529
2024-04-01,PT,Dance / EDM,85.5625
2024-04-01,PT,Emo / Sad Chill,87.81451612903226
